id,user_id,name,slug,tagline,description,logo_url,banner_url,map_marker_image_url,license_number,verified,license_status,is_live,is_directory_listing,subscription_tier,stripe_subscription_id,address,city,state,zip,phone,website,offers_delivery,offers_storefront,smokers_club_eligible,online_menu_enabled,map_visible_override,smokers_club_tab_background_url,created_at
c94f9f7d-89d8-4eb6-b0e6-0660eb470ea4,,The Pink CannaBag,ca-uls-c9-0000478-lic,Licensed delivery · Alameda County,California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Cannacreative LLC.,,,,C9-0000478-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
babbcc8a-d5e6-4ad5-a953-7c4f39c3dbd8,,KUSH CONNECT,ca-uls-c9-0000479-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Collective Strategies Enterprises LLC.,,,,C9-0000479-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
c9e13bd5-8156-46ff-a554-ca5791669721,,"Montvail, Inc.",ca-uls-c9-0000489-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Montvail, Inc..",,,,C9-0000489-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
c89b49ab-fb65-4a6d-a1f9-6f7e0e8d0df7,,Best Friends Farm,ca-uls-c9-0000492-lic,Licensed delivery · Riverside County,California licensed non-storefront cannabis retailer (delivery). County: Riverside. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Craig Guggolz.,,,,C9-0000492-LIC,true,approved,true,true,basic,,"Service area — Riverside County, CA",Riverside,CA,92501,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
fce867f7-1409-4a49-b367-49f1f9d6cc1c,,GEEZZ BROS,ca-uls-c9-0000503-lic,Licensed delivery · San Bernardino County,California licensed non-storefront cannabis retailer (delivery). County: San Bernardino. Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: St George Enterprise LLC.,,,,C9-0000503-LIC,true,approved,true,true,basic,,"Service area — San Bernardino County, CA",San Bernardino,CA,92401,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
af107038-29a0-44fc-80a0-60dd114f5bcb,,"Bud Dynasty, Inc.",ca-uls-c9-0000504-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Bud Dynasty.,,,,C9-0000504-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
ceab26b3-e1a3-4953-99ab-6894f8cb10ba,,Natrl Hi,ca-uls-c9-0000509-lic,Licensed delivery · Sacramento County,California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Nh Logistics LLC.,,,,C9-0000509-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
bc0e6149-d59d-464f-9f04-b26d04b48edf,,Magic Stick,ca-uls-c9-0000511-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Collective Strategies Enterprises LLC.,,,,C9-0000511-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
3ee90767-fd1e-4f9c-9537-966f796742ce,,Redeye Cannabis,ca-uls-c9-0000513-lic,Licensed delivery · Santa Barbara County,California licensed non-storefront cannabis retailer (delivery). County: Santa Barbara. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Golden State Remedies.,,,,C9-0000513-LIC,true,approved,true,true,basic,,"Service area — Santa Barbara County, CA",Santa Barbara,CA,93101,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
59fa2561-6f48-40b4-ba9a-58ce8f676fee,,ENR SAC,ca-uls-c9-0000528-lic,Licensed delivery · Sacramento County,California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Weedmo LLC.,,,,C9-0000528-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
836da8c1-87c7-4c64-a0f9-ddb444a08d09,,Nexus Delivers,ca-uls-c9-0000543-lic,Licensed delivery · Sacramento County,California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cjd Enterprises LLC.,,,,C9-0000543-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
703d6f34-6b3f-4be9-92ee-af5b3f64eef4,,Lah Di Dah Di,ca-uls-c9-0000544-lic,Licensed delivery · Sacramento County,"California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Agronomic Investments, Inc..",,,,C9-0000544-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
1e9c1337-5e30-47d3-98dd-406e61c2ac2b,,DoorHash,ca-uls-c9-0000546-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cumberland Blues, LLC.",,,,C9-0000546-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
98560957-94f7-4e87-be5a-29053bb8b7ae,,"Ministry of Biblicallife Healing, Inc.",ca-uls-c9-0000548-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ministry Of Biblicallife Healing, Inc..",,,,C9-0000548-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
b60d6178-6c9b-4657-bfb7-b28c6116d62b,,Elusive,ca-uls-c9-0000550-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ranajit Chaudhury.,,,,C9-0000550-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
4891dab6-e5ae-4045-b9ba-faa72a5ea713,,THREE TREES,ca-uls-c9-0000551-lic,Licensed delivery · Alameda County,"California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shark Tank Group, LLC.",,,,C9-0000551-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
5c643474-ab4d-4970-a072-10c484f2a3ca,,"CS Group Operation, Inc.",ca-uls-c9-0000552-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cs Group Operation, Inc..",,,,C9-0000552-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
b9c962cb-aee7-41d0-945d-f04f217c5e4d,,"Bonzai, Inc.",ca-uls-c9-0000554-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Bonzai, Inc..",,,,C9-0000554-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
2e21ad46-3b28-4c83-b19f-1ecda8719c90,,DROOPIES LLC,ca-uls-c9-0000558-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Droopies LLC.,,,,C9-0000558-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
86cabe78-e4b3-41f6-938d-57fa93cb0b86,,Orange Leaf Delivery,ca-uls-c9-0000561-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: San Fernando Express.,,,,C9-0000561-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
1f107839-66a7-4e6b-9846-5bcf737b079e,,THHC,ca-uls-c9-0000565-lic,Licensed delivery · Alameda County,California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: True Holistic Health Center.,,,,C9-0000565-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
61b0d464-a58a-4872-8688-d74879dc3ec7,,"On Deck Delivery, LLC",ca-uls-c9-0000567-lic,Licensed delivery · Orange County,"California licensed non-storefront cannabis retailer (delivery). County: Orange. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: On Deck Delivery, LLC.",,,,C9-0000567-LIC,true,approved,true,true,basic,,"Service area — Orange County, CA",Santa Ana,CA,92701,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
47a91283-b24e-4207-afb0-3e430c4dcee8,,"Uncle Green, Inc.",ca-uls-c9-0000568-lic,Licensed delivery · Tulare County,"California licensed non-storefront cannabis retailer (delivery). County: Tulare. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Uncle Green, Inc..",,,,C9-0000568-LIC,true,approved,true,true,basic,,"Service area — Tulare County, CA",Visalia,CA,93291,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
090ec22f-0f9b-467e-83c6-1643078ac2f5,,Greenmart Organics Inc.,ca-uls-c9-0000570-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Greenmart Organics Inc..,,,,C9-0000570-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
46045253-e6c3-4439-8238-4409ac65ba01,,710 LABS,ca-uls-c9-0000579-lic,Licensed delivery · Alameda County,"California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Asv Eq 3, LLC.",https://logo.clearbit.com/710labs.com,,,C9-0000579-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
a84c3e75-c990-43ee-82fa-c90989af103d,,FLYT Delivery,ca-uls-c9-0000581-lic,Licensed delivery · Alameda County,California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Pro Genitor.,,,,C9-0000581-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
ca234797-8852-4183-91b1-7526e770e2bd,,KannaXpress,ca-uls-c9-0000582-lic,Licensed delivery · Nevada County,"California licensed non-storefront cannabis retailer (delivery). County: Nevada. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Kannaxpress, Inc..",,,,C9-0000582-LIC,true,approved,true,true,basic,,"Service area — Nevada County, CA",Nevada City,CA,95959,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
7e2100a4-aae7-4fd0-b876-0597c0591312,,Enjoymint Delivered,ca-uls-c9-0000583-lic,Licensed delivery · Alameda County,"California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Alpha Core, Inc..",,,,C9-0000583-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
9be58cb8-1f17-4da6-a5a7-688e68b5d775,,SS Commercial Enterprises LLC,ca-uls-c9-0000594-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ss Commercial Enterprises LLC.,,,,C9-0000594-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
a2c20bb0-2271-42b9-bcf3-0212b80557d4,,HITECH IMAGING TRADE INC,ca-uls-c9-0000597-lic,Licensed delivery · San Bernardino County,California licensed non-storefront cannabis retailer (delivery). County: San Bernardino. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hitech Imaging Trade Inc.,,,,C9-0000597-LIC,true,approved,true,true,basic,,"Service area — San Bernardino County, CA",San Bernardino,CA,92401,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
d039cd60-ff47-49f7-8c07-7372e95cf30f,,New Era Healing,ca-uls-c9-0000611-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: New Era Healing, LLC.",,,,C9-0000611-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
c6d39346-3612-4e49-84cf-33ab9272b93a,,Green Mind LLC,ca-uls-c9-0000617-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Green Mind LLC.,,,,C9-0000617-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
8b9e8c32-d437-4d6b-9a60-fba2d0e75bd4,,Just J's LLC,ca-uls-c9-0000619-lic,Licensed delivery · Sacramento County,California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Just J's LLC.,,,,C9-0000619-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
18e74ec9-d64a-4515-92d3-c2a40d68270d,,"Abundense, LLC",ca-uls-c9-0000622-lic,Licensed delivery · Riverside County,"California licensed non-storefront cannabis retailer (delivery). County: Riverside. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Abundense, LLC.",,,,C9-0000622-LIC,true,approved,true,true,basic,,"Service area — Riverside County, CA",Riverside,CA,92501,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
99585b35-ce00-4d65-bc81-bb065ab91bd6,,"East LA Wellness, LLC",ca-uls-c9-0000626-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: East La Wellness, LLC.",,,,C9-0000626-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
7577ede6-f995-416e-b8ce-463da7199b43,,"Narmania, LLC",ca-uls-c9-0000628-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Narmania LLC.,,,,C9-0000628-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
364e4dd7-eeb0-430c-aaf6-8cc7bad4aced,,Rooted Group,ca-uls-c9-0000629-lic,Licensed delivery · Riverside County,California licensed non-storefront cannabis retailer (delivery). County: Riverside. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Exotic Extraction LLC.,,,,C9-0000629-LIC,true,approved,true,true,basic,,"Service area — Riverside County, CA",Riverside,CA,92501,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
8d7263c6-4a7c-4290-9034-21a3d092687d,,EXPANDO PRODUCTS LLC,ca-uls-c9-0000630-lic,Licensed delivery · Orange County,"California licensed non-storefront cannabis retailer (delivery). County: Orange. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Expando Products, LLC.",,,,C9-0000630-LIC,true,approved,true,true,basic,,"Service area — Orange County, CA",Santa Ana,CA,92701,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
0ff2d8eb-bc68-4b46-b720-541eb6252712,,brothers Hempire,ca-uls-c9-0000636-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Brothers Hempire.,,,,C9-0000636-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
564a2484-a907-45df-afaa-cbd2ac64ceeb,,7DAYZ,ca-uls-c9-0000639-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Vegvad LLC.,,,,C9-0000639-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
1d1cca1c-f45b-4ca6-9b15-1c0813df0323,,"JBLR Joint Venture, LLC",ca-uls-c9-0000643-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Jblr Joint Venture, LLC.",,,,C9-0000643-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
35815cc8-2fb0-456c-924b-9a60a6c0c5a2,,Oil Haus,ca-uls-c9-0000644-lic,Licensed delivery · Orange County,"California licensed non-storefront cannabis retailer (delivery). County: Orange. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shepard Investments, Inc..",,,,C9-0000644-LIC,true,approved,true,true,basic,,"Service area — Orange County, CA",Santa Ana,CA,92701,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
5c6abc4a-6880-4a24-b36d-77a87042a36a,,Firefly Delivery,ca-uls-c9-0000649-lic,Licensed delivery · Santa Barbara County,California licensed non-storefront cannabis retailer (delivery). County: Santa Barbara. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Firefly Delivery LLC.,,,,C9-0000649-LIC,true,approved,true,true,basic,,"Service area — Santa Barbara County, CA",Santa Barbara,CA,93101,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
4ee0c6ea-4f0d-4dd3-9b78-00fb01c174b7,,nexus delivery,ca-uls-c9-0000651-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Nexus Delivery, LLC.",,,,C9-0000651-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
d639d5cb-64be-4f5e-9acc-35d1235fc276,,LICENSED TO DELIVER,ca-uls-c9-0000655-lic,Licensed delivery · Ventura County,California licensed non-storefront cannabis retailer (delivery). County: Ventura. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Bb & Se Inc..,,,,C9-0000655-LIC,true,approved,true,true,basic,,"Service area — Ventura County, CA",Ventura,CA,93001,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
221cd802-c20a-4ca0-8481-ae46151f92d0,,"DSC Alliance, LLC",ca-uls-c9-0000656-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Dsc Alliance, LLC.",,,,C9-0000656-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
17afa91b-fbdd-4b35-93e0-3ba62e66cda2,,BudExpress,ca-uls-c9-0000659-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Puff N' Luff Inc.,,,,C9-0000659-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
87ee40db-a468-4c29-a2cf-81f8b91395bb,,Young Bulls Delivery,ca-uls-c9-0000660-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Young Bulls Delivery LLC.,,,,C9-0000660-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
1cbb4494-b5cd-4658-8038-aeb362597cde,,YES DELIVERY LLC,ca-uls-c9-0000661-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Yes Delivery LLC.,,,,C9-0000661-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
2976f8bb-6164-4b90-aac4-f16b28af35cf,,FRESH FLOWER DAILY,ca-uls-c9-0000672-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Jc Rad Inc..,,,,C9-0000672-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
663b77d8-4bf5-4bd0-beaa-b0a542afa7e9,,HerbNJoy,ca-uls-c9-0000674-lic,Licensed delivery · Contra Costa County,California licensed non-storefront cannabis retailer (delivery). County: Contra Costa. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Walnut Creek Erudite Ventures.,,,,C9-0000674-LIC,true,approved,true,true,basic,,"Service area — Contra Costa County, CA",Martinez,CA,94553,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
b5f5932e-b2b4-4a12-91a4-fbf94921c985,,Sacred Tree 365,ca-uls-c9-0000675-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Sacred Tree 365 LLC.,,,,C9-0000675-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
142a98eb-ae2e-41b6-805e-6d0c31636307,,Bud Bees,ca-uls-c9-0000681-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Budbees LLC.,,,,C9-0000681-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
e35366a6-9d07-4d61-996d-80edd4cbd8b3,,PUFF LA LLC,ca-uls-c9-0000682-lic,Licensed delivery · Los Angeles County,California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Puff La LLC.,,,,C9-0000682-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
45d17157-85f9-4744-a23e-304da2b807c2,,"CS GROUP OPERATION 2, INC.",ca-uls-c9-0000685-lic,Licensed delivery · Los Angeles County,"California licensed non-storefront cannabis retailer (delivery). County: Los Angeles. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cs Group Operation 2, Inc..",,,,C9-0000685-LIC,true,approved,true,true,basic,,"Service area — Los Angeles County, CA",Los Angeles,CA,90012,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
53b3b634-d8be-43cc-8301-79859ef779b7,,Exhale,ca-uls-c9-0000687-lic,Licensed delivery · Santa Clara County,California licensed non-storefront cannabis retailer (delivery). County: Santa Clara. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mwkm Corporation.,,,,C9-0000687-LIC,true,approved,true,true,basic,,"Service area — Santa Clara County, CA",San Jose,CA,95113,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
7828b04d-bd9f-4248-b893-ecc5d87502b9,,AKNS LLC,ca-uls-c9-0000691-lic,Licensed delivery · Sacramento County,California licensed non-storefront cannabis retailer (delivery). County: Sacramento. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Akns LLC.,,,,C9-0000691-LIC,true,approved,true,true,basic,,"Service area — Sacramento County, CA",Sacramento,CA,95814,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
87665dd5-610a-4d85-b617-2e6fdfcb673f,,"Peak Horizon, Inc.",ca-uls-c9-0000695-lic,Licensed delivery · Alameda County,"California licensed non-storefront cannabis retailer (delivery). County: Alameda. Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Peak Horizon, Inc..",,,,C9-0000695-LIC,true,approved,true,true,basic,,"Service area — Alameda County, CA",Oakland,CA,94612,,,true,false,false,false,false,,2026-03-22T22:15:09.924455+00:00
